Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
219,0.200000,1.000000,2.098585,2.086432,-0.012153,0.005791
220,0.300000,1.000000,2.145190,2.132003,-0.013186,0.006147
221,0.400000,1.000000,2.188635,2.177023,-0.011612,0.005306
222,0.500000,1.000000,2.227975,2.214188,-0.013786,0.006188
223,0.600000,1.000000,2.262354,2.249786,-0.012568,0.005555
224,0.700000,1.000000,2.291023,2.279239,-0.011784,0.005143
225,0.800000,1.000000,2.313359,2.301509,-0.011850,0.005122
226,0.900000,1.000000,2.328875,2.317788,-0.011087,0.004761
227,1.100000,1.000000,2.338255,2.328110,-0.010145,0.004339
228,1.200000,1.000000,2.331914,2.323035,-0.008879,0.003807
229,1.300000,1.000000,2.318350,2.310064,-0.008286,0.003574
230,1.400000,1.000000,2.297858,2.290631,-0.007227,0.003145
231,1.500000,1.000000,2.270884,2.264274,-0.006609,0.002911
232,1.600000,1.000000,2.238014,2.234342,-0.003672,0.001641
233,1.700000,1.000000,2.199965,2.197392,-0.002573,0.001170
234,1.800000,1.000000,2.157564,2.155330,-0.002234,0.001036
235,1.900000,1.000000,2.111735,2.110249,-0.001485,0.000703
236,2.000000,1.000000,2.063473,2.063473,0.000000,0.000000
237,0.000000,0.000000,2.000000,1.998926,-0.001074,0.000537
238,0.000000,0.000000,2.000000,1.999561,-0.000439,0.000219
239,0.000000,0.000000,2.000000,2.002099,0.002099,0.001050
